,y - Velocity Feet / Sec,Cd ,CG Inches,CP Inches,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,CNa - normal force coefficient ,
 0.787500,401.709000, 0.900000,19.615000,20.906000,1461.067696,24.249043,14.013843,
 0.790000,402.280000, 0.900000,19.613000,20.906000,1460.717504,24.242945,14.013843,
 0.792500,402.844000, 0.900000,19.610000,20.906000,1460.367149,24.236848,14.013843,
 0.795000,403.401000, 0.900000,19.608000,20.906000,1460.016632,24.230750,14.013843,
 0.797500,403.951000, 0.900000,19.605000,20.906000,1459.665951,24.224652,14.013843,
 0.800000,404.494000, 0.900000,19.603000,20.906000,1459.315107,24.218554,14.013843,
 0.802500,405.029000, 0.900000,19.600000,20.906000,1458.964100,24.212457,14.013843,
 0.805000,405.558000, 0.900000,19.598000,20.906000,1458.612930,24.206359,14.013843,
 0.807500,406.080000, 0.900000,19.595000,20.906000,1458.261595,24.200261,14.013843,
 0.810000,406.594000, 0.900000,19.593000,20.906000,1457.910098,24.194164,14.013843,
 0.812500,407.102000, 0.900000,19.590000,20.906000,1457.558436,24.188066,14.013843,
 0.815000,407.602000, 0.900000,19.588000,20.906000,1457.206610,24.181968,14.013843,
 0.817500,408.096000, 0.900000,19.585000,20.906000,1456.854621,24.175870,14.013843,
 0.820000,408.583000, 0.900000,19.583000,20.906000,1456.502467,24.169773,14.013843,
 0.822500,409.063000, 0.900000,19.580000,20.906000,1456.150149,24.163675,14.013843,
 0.825000,409.536000, 0.900000,19.578000,20.906000,1455.797667,24.157577,14.013843,
 0.827500,410.003000, 0.900000,19.575000,20.906000,1455.445020,24.151479,14.013843,
 0.830000,410.463000, 0.900000,19.573000,20.906000,1455.092208,24.145382,14.013843,
 0.832500,410.916000, 0.900000,19.570000,20.906000,1454.739232,24.139284,14.013843,
 0.835000,411.362000, 0.900000,19.568000,20.906000,1454.386091,24.133186,14.013843,
 0.837500,411.802000, 0.900000,19.565000,20.906000,1454.032785,24.127088,14.013843,
 0.840000,412.235000, 0.900000,19.563000,20.906000,1453.679314,24.120991,14.013843,
 0.842500,412.662000, 0.900000,19.560000,20.906000,1453.325678,24.114893,14.013843,
 0.845000,413.082000, 0.900000,19.558000,20.906000,1452.971876,24.108795,14.013843,
 0.847500,413.496000, 0.900000,19.555000,20.906000,1452.617909,24.102698,14.013843,
 0.850000,413.903000, 0.900000,19.552000,20.906000,1452.263777,24.096600,14.013843,
 0.852500,414.304000, 0.900000,19.550000,20.906000,1451.909479,24.090502,14.013843,
 0.855000,414.698000, 0.900000,19.547000,20.906000,1451.555015,24.084404,14.013843,
 0.857500,415.086000, 0.900000,19.545000,20.906000,1451.200385,24.078307,14.013843,
 0.860000,415.468000, 0.900000,19.542000,20.906000,1450.845589,24.072209,14.013843,
 0.862500,415.844000, 0.900000,19.540000,20.906000,1450.490627,24.066111,14.013843,
 0.865000,416.213000, 0.900000,19.537000,20.906000,1450.135498,24.060013,14.013843,
 0.867500,416.576000, 0.900000,19.535000,20.906000,1449.780204,24.053916,14.013843,
 0.870000,416.932000, 0.900000,19.532000,20.906000,1449.424743,24.047818,14.013843,
 0.872500,417.283000, 0.900000,19.530000,20.906000,1449.069115,24.041720,14.013843,
 0.875000,417.627000, 0.900000,19.527000,20.906000,1448.713320,24.035623,14.013843,
 0.877500,417.966000, 0.900000,19.525000,20.906000,1448.357359,24.029525,14.013843,
 0.880000,418.298000, 0.900000,19.522000,20.906000,1448.001231,24.023427,14.013843,
 0.882500,418.624000, 0.900000,19.520000,20.906000,1447.644935,24.017329,14.013843,
 0.885000,418.944000, 0.900000,19.517000,20.906000,1447.288472,24.011232,14.013843,
 0.887500,419.259000, 0.900000,19.515000,20.906000,1446.931842,24.005134,14.013843,
 0.890000,419.567000, 0.900000,19.512000,20.906000,1446.575045,23.999036,14.013843,
 0.892500,419.869000, 0.900000,19.509000,20.906000,1446.218080,23.992938,14.013843,
 0.895000,420.166000, 0.900000,19.507000,20.906000,1445.860947,23.986841,14.013843,
 0.897500,420.456000, 0.900000,19.504000,20.906000,1445.503647,23.980743,14.013843,
 0.900000,420.741000, 0.900000,19.502000,20.906000,1445.146179,23.974645,14.013843,
 0.902500,421.020000, 0.900000,19.499000,20.906000,1444.788542,23.968548,14.013843,
 0.905000,421.293000, 0.900000,19.497000,20.906000,1444.430737,23.962450,14.013843,
 0.907500,421.561000, 0.900000,19.494000,20.906000,1444.072765,23.956352,14.013843,
 0.910000,421.823000, 0.900000,19.492000,20.906000,1443.714623,23.950254,14.013843,
 0.912500,422.079000, 0.900000,19.489000,20.906000,1443.356313,23.944157,14.013843,
 0.915000,422.330000, 0.900000,19.487000,20.906000,1442.997835,23.938059,14.013843,
 0.917500,422.575000, 0.900000,19.484000,20.906000,1442.639188,23.931961,14.013843,
 0.920000,422.814000, 0.900000,19.481000,20.906000,1442.280371,23.925863,14.013843,
 0.922500,423.048000, 0.900000,19.479000,20.906000,1441.921386,23.919766,14.013843,
 0.925000,423.276000, 0.900000,19.476000,20.906000,1441.562232,23.913668,14.013843,
 0.927500,423.499000, 0.900000,19.474000,20.906000,1441.202908,23.907570,14.013843,
 0.930000,423.717000, 0.900000,19.471000,20.906000,1440.843416,23.901473,14.013843,
 0.932500,423.929000, 0.900000,19.469000,20.906000,1440.483753,23.895375,14.013843,
 0.935000,424.135000, 0.900000,19.466000,20.906000,1440.123921,23.889277,14.013843,
 0.937500,424.336000, 0.900000,19.464000,20.906000,1439.763919,23.883179,14.013843,
 0.940000,424.532000, 0.900000,19.461000,20.906000,1439.403748,23.877082,14.013843,
 0.942500,424.723000, 0.900000,19.458000,20.906000,1439.043406,23.870984,14.013843,
 0.945000,424.908000, 0.900000,19.456000,20.906000,1438.682894,23.864886,14.013843,
 0.947500,425.088000, 0.900000,19.453000,20.906000,1438.322212,23.858788,14.013843,
 0.950000,425.263000, 0.900000,19.451000,20.906000,1437.961360,23.852691,14.013843,
 0.952500,425.433000, 0.900000,19.448000,20.906000,1437.600337,23.846593,14.013843,
 0.955000,425.598000, 0.900000,19.446000,20.906000,1437.239144,23.840495,14.013843,
 0.957500,425.757000, 0.900000,19.443000,20.906000,1436.877779,23.834397,14.013843,
 0.960000,425.911000, 0.900000,19.440000,20.906000,1436.516245,23.828300,14.013843,
 0.962500,426.061000, 0.900000,19.438000,20.906000,1436.154539,23.822202,14.013843,
 0.965000,426.205000, 0.900000,19.435000,20.906000,1435.792662,23.816104,14.013843,
 0.967500,426.344000, 0.900000,19.433000,20.906000,1435.430613,23.810007,14.013843,
 0.970000,426.478000, 0.900000,19.430000,20.906000,1435.068394,23.803909,14.013843,
 0.972500,426.607000, 0.900000,19.428000,20.906000,1434.706003,23.797811,14.013843,
 0.975000,426.732000, 0.900000,19.425000,20.906000,1434.343440,23.791713,14.013843,
 0.977500,426.851000, 0.900000,19.422000,20.906000,1433.980706,23.785616,14.013843,
 0.980000,426.966000, 0.900000,19.420000,20.906000,1433.617800,23.779518,14.013843,
 0.982500,427.075000, 0.900000,19.417000,20.906000,1433.254722,23.773420,14.013843,
 0.985000,427.180000, 0.900000,19.415000,20.906000,1432.891471,23.767322,14.013843,
 0.987500,427.280000, 0.900000,19.412000,20.906000,1432.528049,23.761225,14.013843,
 0.990000,427.376000, 0.900000,19.409000,20.906000,1432.164454,23.755127,14.013843,
 0.992500,427.466000, 0.900000,19.407000,20.906000,1431.800687,23.749029,14.013843,
 0.995000,427.552000, 0.900000,19.404000,20.906000,1431.436747,23.742932,14.013843,
 0.997500,427.633000, 0.900000,19.402000,20.906000,1431.072635,23.736834,14.013843,
 1.000000,427.710000, 0.900000,19.399000,20.906000,1430.708350,23.730736,14.013843,
 1.002500,427.779000, 0.900000,19.397000,20.906000,1430.470229,23.726752,14.013843,
 1.005000,427.839000, 0.900000,19.396000,20.906000,1430.232034,23.722767,14.013843,
 1.007500,427.892000, 0.900000,19.394000,20.906000,1429.993766,23.718783,14.013843,
 1.010000,427.937000, 0.900000,19.392000,20.906000,1429.755423,23.714799,14.013843,
 1.012500,427.975000, 0.900000,19.391000,20.906000,1429.517007,23.710815,14.013843,
 1.015000,428.004000, 0.900000,19.389000,20.906000,1429.278516,23.706830,14.013843,
 1.017500,428.027000, 0.900000,19.387000,20.906000,1429.039952,23.702846,14.013843,
 1.020000,428.041000, 0.900000,19.386000,20.906000,1428.801313,23.698862,14.013843,
 1.022500,428.048000, 0.900000,19.384000,20.906000,1428.562601,23.694877,14.013843,
 1.025000,428.047000, 0.900000,19.382000,20.906000,1428.323814,23.690893,14.013843,
 1.027500,428.039000, 0.900000,19.380000,20.906000,1428.084953,23.686909,14.013843,
 1.030000,428.024000, 0.900000,19.379000,20.906000,1427.846018,23.682924,14.013843,
 1.032500,428.001000, 0.900000,19.377000,20.906000,1427.607008,23.678940,14.013843,
 1.035000,427.971000, 0.900000,19.375000,20.906000,1427.367924,23.674956,14.013843,
 1.037500,427.933000, 0.900000,19.374000,20.906000,1427.128766,23.670971,14.013843,
 1.040000,427.889000, 0.900000,19.372000,20.906000,1426.889534,23.666987,14.013843,
 1.042500,427.837000, 0.900000,19.370000,20.906000,1426.650227,23.663003,14.013843,
 1.045000,427.778000, 0.900000,19.369000,20.906000,1426.410845,23.659018,14.013843,
 1.047500,427.711000, 0.900000,19.367000,20.906000,1426.171389,23.655034,14.013843,
 1.050000,427.638000, 0.900000,19.365000,20.906000,1425.931859,23.651050,14.013843,
 1.052500,427.558000, 0.900000,19.363000,20.906000,1425.692254,23.647066,14.013843,
 1.055000,427.470000, 0.900000,19.362000,20.906000,1425.452575,23.643081,14.013843,
 1.057500,427.376000, 0.900000,19.360000,20.906000,1425.212821,23.639097,14.013843,
 1.060000,427.275000, 0.900000,19.358000,20.906000,1424.972992,23.635113,14.013843,
 1.062500,427.167000, 0.900000,19.357000,20.906000,1424.733089,23.631128,14.013843,
 1.065000,427.052000, 0.900000,19.355000,20.906000,1424.493111,23.627144,14.013843,
 1.067500,426.930000, 0.900000,19.353000,20.906000,1424.253058,23.623160,14.013843,
 1.070000,426.802000, 0.900000,19.351000,20.906000,1424.012930,23.619175,14.013843,
 1.072500,426.667000, 0.900000,19.350000,20.906000,1423.772728,23.615191,14.013843,
 1.075000,426.525000, 0.900000,19.348000,20.906000,1423.532450,23.611207,14.013843,
 1.077500,426.376000, 0.900000,19.346000,20.906000,1423.292098,23.607222,14.013843,
 1.080000,426.221000, 0.900000,19.345000,20.906000,1423.051671,23.603238,14.013843,
 1.082500,426.059000, 0.900000,19.343000,20.906000,1422.811169,23.599254,14.013843,
 1.085000,425.891000, 0.900000,19.341000,20.906000,1422.570592,23.595269,14.013843,
 1.087500,425.717000, 0.900000,19.339000,20.906000,1422.329940,23.591285,14.013843,
 1.090000,425.535000, 0.900000,19.338000,20.906000,1422.089212,23.587301,14.013843,
 1.092500,425.348000, 0.900000,19.336000,20.906000,1421.848410,23.583317,14.013843,
 1.095000,425.154000, 0.900000,19.334000,20.906000,1421.607533,23.579332,14.013843,
 1.097500,424.954000, 0.900000,19.333000,20.906000,1421.366580,23.575348,14.013843,
 1.100000,424.747000, 0.900000,19.331000,20.906000,1421.125552,23.571364,14.013843,
 1.102500,424.535000, 0.900000,19.329000,20.906000,1420.884449,23.567379,14.013843,
 1.105000,424.316000, 0.900000,19.327000,20.906000,1420.643270,23.563395,14.013843,
 1.107500,424.090000, 0.900000,19.326000,20.906000,1420.402017,23.559411,14.013843,
 1.110000,423.859000, 0.900000,19.324000,20.906000,1420.160688,23.555426,14.013843,
 1.112500,423.622000, 0.900000,19.322000,20.906000,1419.919283,23.551442,14.013843,
 1.115000,423.378000, 0.900000,19.321000,20.906000,1419.677803,23.547458,14.013843,
 1.117500,423.128000, 0.900000,19.319000,20.906000,1419.436248,23.543473,14.013843,
 1.120000,422.873000, 0.900000,19.317000,20.906000,1419.194617,23.539489,14.013843,
 1.122500,422.611000, 0.900000,19.315000,20.906000,1418.952910,23.535505,14.013843,
 1.125000,422.344000, 0.900000,19.314000,20.906000,1418.711128,23.531520,14.013843,
 1.127500,422.070000, 0.900000,19.312000,20.906000,1418.469271,23.527536,14.013843,
 1.130000,421.791000, 0.900000,19.310000,20.906000,1418.227338,23.523552,14.013843,
 1.132500,421.506000, 0.900000,19.308000,20.906000,1417.985329,23.519568,14.013843,
 1.135000,421.215000, 0.900000,19.307000,20.906000,1417.743244,23.515583,14.013843,
 1.137500,420.918000, 0.900000,19.305000,20.906000,1417.501084,23.511599,14.013843,
 1.140000,420.615000, 0.900000,19.303000,20.906000,1417.258847,23.507615,14.013843,
 1.142500,420.307000, 0.900000,19.302000,20.906000,1417.016535,23.503630,14.013843,
 1.145000,419.993000, 0.900000,19.300000,20.906000,1416.774147,23.499646,14.013843,
 1.147500,419.673000, 0.900000,19.298000,20.906000,1416.531684,23.495662,14.013843,
 1.150000,419.348000, 0.900000,19.296000,20.906000,1416.289144,23.491677,14.013843,
 1.152500,419.017000, 0.900000,19.295000,20.906000,1416.046528,23.487693,14.013843,
 1.155000,418.681000, 0.900000,19.293000,20.906000,1415.803837,23.483709,14.013843,
 1.157500,418.339000, 0.900000,19.291000,20.906000,1415.561069,23.479724,14.013843,
 1.160000,417.991000, 0.900000,19.289000,20.906000,1415.318225,23.475740,14.013843,
 1.162500,417.639000, 0.900000,19.288000,20.906000,1415.075305,23.471756,14.013843,
 1.165000,417.280000, 0.900000,19.286000,20.906000,1414.832309,23.467771,14.013843,
 1.167500,416.916000, 0.900000,19.284000,20.906000,1414.589237,23.463787,14.013843,
 1.170000,416.547000, 0.900000,19.283000,20.906000,1414.346088,23.459803,14.013843,
 1.172500,416.173000, 0.900000,19.281000,20.906000,1414.102863,23.455819,14.013843,
 1.175000,415.793000, 0.900000,19.279000,20.906000,1413.859562,23.451834,14.013843,
 1.177500,415.408000, 0.900000,19.277000,20.906000,1413.616185,23.447850,14.013843,
 1.180000,415.017000, 0.900000,19.276000,20.906000,1413.372731,23.443866,14.013843,
 1.182500,414.622000, 0.900000,19.274000,20.906000,1413.129201,23.439881,14.013843,
 1.185000,414.221000, 0.900000,19.272000,20.906000,1412.885594,23.435897,14.013843,
 1.187500,413.815000, 0.900000,19.270000,20.906000,1412.641911,23.431913,14.013843,
 1.190000,413.404000, 0.900000,19.269000,20.906000,1412.398152,23.427928,14.013843,
 1.192500,412.987000, 0.900000,19.267000,20.906000,1412.154316,23.423944,14.013843,
 1.195000,412.566000, 0.900000,19.265000,20.906000,1411.910403,23.419960,14.013843,
 1.197500,412.139000, 0.900000,19.263000,20.906000,1411.666413,23.415975,14.013843,
 1.200000,411.708000, 0.900000,19.262000,20.906000,1411.422347,23.411991,14.013843,
 1.202500,411.271000, 0.900000,19.260000,20.906000,1411.178205,23.408007,14.013843,
 1.205000,410.830000, 0.900000,19.258000,20.906000,1410.933985,23.404022,14.013843,
 1.207500,410.383000, 0.900000,19.256000,20.906000,1410.689689,23.400038,14.013843,
 1.210000,409.932000, 0.900000,19.255000,20.906000,1410.445316,23.396054,14.013843,
 1.212500,409.475000, 0.900000,19.253000,20.906000,1410.200866,23.392070,14.013843,
 1.215000,409.014000, 0.900000,19.251000,20.906000,1409.956339,23.388085,14.013843,
 1.217500,408.547000, 0.900000,19.249000,20.906000,1409.711736,23.384101,14.013843,
 1.220000,408.076000, 0.900000,19.248000,20.906000,1409.467055,23.380117,14.013843,
 1.222500,407.600000, 0.900000,19.246000,20.906000,1409.222297,23.376132,14.013843,
 1.225000,407.120000, 0.900000,19.244000,20.906000,1408.977463,23.372148,14.013843,
 1.227500,406.634000, 0.900000,19.242000,20.906000,1408.732551,23.368164,14.013843,
 1.230000,406.144000, 0.900000,19.241000,20.906000,1408.487562,23.364179,14.013843,
 1.232500,405.649000, 0.900000,19.239000,20.906000,1408.242496,23.360195,14.013843,
 1.235000,405.149000, 0.900000,19.237000,20.906000,1407.997353,23.356211,14.013843,
 1.237500,404.645000, 0.900000,19.235000,20.906000,1407.752132,23.352226,14.013843,
 1.240000,404.136000, 0.900000,19.234000,20.906000,1407.506835,23.348242,14.013843,
 1.242500,403.622000, 0.900000,19.232000,20.906000,1407.261460,23.344258,14.013843,
 1.245000,403.104000, 0.900000,19.230000,20.906000,1407.016008,23.340273,14.013843,
 1.247500,402.581000, 0.900000,19.228000,20.906000,1406.770478,23.336289,14.013843,
 1.250000,402.053000, 0.900000,19.227000,20.906000,1406.524871,23.332305,14.013843,
 1.252500,401.526000, 0.900000,19.226000,20.906000,1406.375333,23.329880,14.013843,
 1.255000,400.999000, 0.900000,19.225000,20.906000,1406.225767,23.327454,14.013843,
 1.257500,400.472000, 0.900000,19.224000,20.906000,1406.076171,23.325029,14.013843,
 1.260000,399.945000, 0.900000,19.222000,20.906000,1405.926547,23.322604,14.013843,
 1.262500,399.418000, 0.900000,19.221000,20.906000,1405.776895,23.320179,14.013843,
 1.265000,398.891000, 0.900000,19.220000,20.906000,1405.627213,23.317753,14.013843,
 1.267500,398.365000, 0.900000,19.219000,20.906000,1405.477503,23.315328,14.013843,
 1.270000,397.839000, 0.900000,19.218000,20.906000,1405.327764,23.312903,14.013843,
 1.272500,397.313000, 0.900000,19.217000,20.906000,1405.177996,23.310478,14.013843,
 1.275000,396.786000, 0.900000,19.216000,20.906000,1405.028200,23.308053,14.013843,
 1.277500,396.261000, 0.900000,19.215000,20.906000,1404.878375,23.305627,14.013843,
 1.280000,395.735000, 0.900000,19.214000,20.906000,1404.728521,23.303202,14.013843,
 1.282500,395.209000, 0.900000,19.213000,20.906000,1404.578638,23.300777,14.013843,
 1.285000,394.683000, 0.900000,19.212000,20.906000,1404.428727,23.298352,14.013843,
 1.287500,394.158000, 0.900000,19.211000,20.906000,1404.278786,23.295926,14.013843,
 1.290000,393.633000, 0.900000,19.210000,20.906000,1404.128817,23.293501,14.013843,
 1.292500,393.107000, 0.900000,19.209000,20.906000,1403.978819,23.291076,14.013843,
 1.295000,392.582000, 0.900000,19.207000,20.906000,1403.828792,23.288651,14.013843,
 1.297500,392.057000, 0.900000,19.206000,20.906000,1403.678736,23.286225,14.013843,
 1.300000,391.532000, 0.900000,19.205000,20.906000,1403.528652,23.283800,14.013843,
 1.302500,391.007000, 0.900000,19.204000,20.906000,1403.378538,23.281375,14.013843,
 1.305000,390.482000, 0.900000,19.203000,20.906000,1403.228396,23.278950,14.013843,
 1.307500,389.957000, 0.900000,19.202000,20.906000,1403.078225,23.276524,14.013843,
 1.310000,389.432000, 0.900000,19.201000,20.906000,1402.928025,23.274099,14.013843,
 1.312500,388.907000, 0.900000,19.200000,20.906000,1402.777796,23.271674,14.013843,
 1.315000,388.383000, 0.900000,19.199000,20.906000,1402.627538,23.269249,14.013843,
 1.317500,387.858000, 0.900000,19.198000,20.906000,1402.477251,23.266824,14.013843,
 1.320000,387.333000, 0.900000,19.197000,20.906000,1402.326936,23.264398,14.013843,
 1.322500,386.809000, 0.900000,19.196000,20.906000,1402.176591,23.261973,14.013843,
 1.325000,386.284000, 0.900000,19.195000,20.906000,1402.026217,23.259548,14.013843,
 1.327500,385.760000, 0.900000,19.194000,20.906000,1401.875815,23.257123,14.013843,
 1.330000,385.235000, 0.900000,19.192000,20.906000,1401.725384,23.254697,14.013843,
 1.332500,384.711000, 0.900000,19.191000,20.906000,1401.574923,23.252272,14.013843,
 1.335000,384.186000, 0.900000,19.190000,20.906000,1401.424434,23.249847,14.013843,
